Date,Close/Last,Volume,Open,High,Low
02/01/2021,115.47,10105260,115.97,116.35,115.29
01/29/2021,115.03,10462740,115.84,116.66,114.1
01/28/2021,116.01,12626270,115.31,117.47,115.09
01/27/2021,114.34,13097040,116.62,116.62,114.05
01/26/2021,117.92,5504027,118.7,118.9856,117.855
01/25/2021,118.36,6962045,117.66,118.43,117.415
01/22/2021,117.59,4796466,117.59,118.25,117.44
01/21/2021,117.94,5796233,118.35,118.47,117.54
01/20/2021,118.5,6871999,118.05,118.6889,117.34
01/19/2021,117.85,6194450,117.9,118.23,117.23
01/15/2021,116.97,10335240,116.29,117.24,115.83
01/14/2021,116.61,5792315,117.17,117.61,116.47
01/13/2021,116.98,5259556,116.6,117.38,116.17
01/12/2021,116.66,9225459,117.71,117.8365,116.1341
01/11/2021,117.94,6428554,117.42,118.13,117.27
01/08/2021,117.39,9350781,117.04,117.91,116.28
01/07/2021,116.83,12407320,115.48,117,115.3
01/06/2021,115.33,17833710,112.18,115.63,112.18
01/05/2021,113.77,11081890,112.75,114.155,112.27
01/04/2021,112.95,12911810,113.88,113.9,111.11
12/31/2020,113.44,5581249,112.27,113.62,111.895
12/30/2020,112.26,3563990,112.51,112.89,112.135
12/29/2020,112.28,5053353,112.27,112.79,111.9
12/28/2020,111.75,4390191,112.05,112.3,111.45
12/24/2020,111.47,1674691,111.2,111.68,111.05
12/23/2020,111.15,3920706,111.46,111.97,111.07
12/22/2020,111.07,13105360,111.21,111.47,110.44
12/21/2020,111.41,6129646,110.87,111.51,109.365
12/18/2020,113,7877006,113.02,113.27,111.79
12/17/2020,112.91,4263673,111.89,112.98,111.88
12/16/2020,111.71,5355406,111.94,112.34,111.23
12/15/2020,112.04,5007547,111.61,112.28,111.02
12/14/2020,110.84,8469358,112.53,113.09,110.77
12/11/2020,111.68,5222420,111.66,111.93,110.91
12/10/2020,112.12,5410980,112.29,112.74,111.89
12/09/2020,112.31,7386434,113.15,113.16,111.81
12/08/2020,112.7,7953249,111.58,112.79,111.54
12/07/2020,111.85,5803278,112.42,112.52,111.44
12/04/2020,112.54,7859687,111.39,112.56,111.2488
12/03/2020,111.35,9795704,111.45,111.79,110.87
12/02/2020,111.49,8552381,110.74,111.68,110.67
12/01/2020,110.66,12682370,110.8,111.865,110.47
11/30/2020,109.74,12723440,109.48,109.84,108.9
11/27/2020,109.44,4443906,108.88,109.515,108.53
11/25/2020,108.44,11671830,108.97,109.05,107.985
11/24/2020,108.84,9616222,109.05,109.58,108.47
11/23/2020,108.52,7747820,109.34,109.4,107.84
11/20/2020,108.8,7674538,108.8,109.305,108.42
11/19/2020,109.05,10411030,109.13,109.22,108.235
11/18/2020,109.13,9849992,111.44,111.48,109.1
11/17/2020,111.2,8898284,111.36,111.61,110.67
11/16/2020,111.93,7586032,113.01,113.19,111.37
11/13/2020,112.12,6576891,111.27,112.545,111.07
11/12/2020,110.72,7856407,110.92,111.36,109.98
11/11/2020,111.13,9935420,112.16,112.16,110.59
11/10/2020,111.27,12526540,111.46,111.67,110.07
11/09/2020,110.95,20442970,113.92,114.41,110.81
11/06/2020,109.92,12311220,110,110.67,109.21
11/05/2020,109.88,12864810,111.17,111.25,109.68
11/04/2020,109.66,25531480,107.99,111.42,107.78
11/03/2020,105,9812871,104.76,106.14,104.68
11/02/2020,103.49,10287510,103.16,103.73,102.41
10/30/2020,101.66,10741670,101.56,102.16,100.31
10/29/2020,101.69,15974240,102.46,102.91,101.06
10/28/2020,102.53,11431820,104.14,104.77,102.4
10/27/2020,105.89,6893116,106.23,106.76,105.83
10/26/2020,106.62,8135488,106.95,107.08,105.6
10/23/2020,107.82,5697874,107.96,108.6,107.21
10/22/2020,107.42,6127112,105.97,107.61,105.96
10/21/2020,105.82,5474401,106.34,106.64,105.57
10/20/2020,106.35,7423744,106.59,107.23,106.17
10/19/2020,106.21,8308906,108.2,108.53,105.845
10/16/2020,107.92,7462098,107.21,108.72,107.17
10/15/2020,106.86,6197773,106.31,107.06,106.13
10/14/2020,107.64,5999895,108.23,108.68,107.295
10/13/2020,108.27,6773592,108.45,109.02,107.99
10/12/2020,109.1,5065127,108.85,109.525,108.49
10/09/2020,108.36,5636283,107.99,108.68,107.71
10/08/2020,107.39,5942676,107.49,107.74,107.16
10/07/2020,106.87,7873212,105.63,107.2,105.61
10/06/2020,104.89,7747566,106.6,106.66,104.785
10/05/2020,106.3,6661164,104.91,106.41,104.88
10/02/2020,104.16,8628770,104.12,105.21,103.71
10/01/2020,105.12,9113225,105.97,106.4,104.67
09/30/2020,105.48,7565471,104.14,106.33,104.12
09/29/2020,103.82,5402704,104.13,104.66,103.41
09/28/2020,103.95,6511074,104.01,104.755,103.75
09/25/2020,103.02,6768989,101.04,103.3,100.93
09/24/2020,101.39,8434730,101.54,101.9,100.77
09/23/2020,101.9,7682189,103.39,103.428,101.8
09/22/2020,102.96,7833370,103.01,103.28,102.025
09/21/2020,103.18,8783015,103.72,103.72,101.74
09/18/2020,105.54,8649331,105.83,106.215,104.56
09/17/2020,105.7,7597328,105.07,106.06,104.73
09/16/2020,106.05,7193286,106.8,107.01,105.925
09/15/2020,106.23,5580462,106.64,107.08,105.96
09/14/2020,106.09,5847273,105.44,106.66,105.23
09/11/2020,104.59,8764261,104.67,105.09,103.79
09/10/2020,104.18,9186165,106.1,106.1,103.9
09/09/2020,105.8,8200986,104.74,106.67,104.72
09/08/2020,103.96,9660439,105.53,105.57,103.67
09/04/2020,105.7,14715570,106.83,107.02,104.41
09/03/2020,106.46,13337300,109.58,109.74,105.695
09/02/2020,109.44,8495835,107.39,109.73,106.94
09/01/2020,107.29,10999340,108.12,108.29,106.64
08/31/2020,108.26,6721123,107.77,108.775,107.68
08/28/2020,108,5159655,108.06,108.06,107.2
08/27/2020,107.76,7775548,107.1,108.2608,106.34
08/26/2020,106.92,6995307,106.83,107.04,105.77
08/25/2020,107.05,5096537,106.87,107.09,106.46
08/24/2020,106.33,6363195,107.33,107.37,105.675
08/21/2020,106.82,6466753,106.54,106.96,105.99
08/20/2020,106.71,4938320,106.58,106.95,106.43
08/19/2020,107.05,6308081,107.5,107.8,106.82
08/18/2020,107.4,4220527,107.65,107.83,106.84
08/17/2020,107.43,4610265,106.99,107.84,106.94
08/14/2020,106.8,3826241,106.81,107.28,106.3887
08/13/2020,107.01,5323297,107.02,107.12,106.29
08/12/2020,107.15,8205475,105.95,107.485,105.91
08/11/2020,105.38,8115926,106.64,106.74,105.13
08/10/2020,106.05,4640201,106.43,106.52,105.77
08/07/2020,106.41,4274009,105.96,106.43,105.655
08/06/2020,106.07,5369860,106.51,106.96,105.3
08/05/2020,106.64,4407041,106.73,106.8313,106.37
08/04/2020,106.15,6092927,106.38,106.63,105.49
08/03/2020,106.62,8811926,106.19,106.965,106
07/31/2020,105.53,6920437,105.81,106.1,104.15
07/30/2020,106.14,5349164,105.85,106.32,105
07/29/2020,106.88,5449855,106.01,107.31,105.94
07/28/2020,105.77,6239393,105.94,106.47,105.57
07/27/2020,105.89,5934214,105.06,106.16,104.73
07/24/2020,105.1,6240965,106.1,106.16,104.43
07/23/2020,106.27,6970160,107.09,107.53,105.92
07/22/2020,106.75,5648685,106.28,106.93,105.73
07/21/2020,105.8,7458616,106.23,106.63,105.58
07/20/2020,105.87,6776331,106.13,106.49,105.52
07/17/2020,105.89,7548607,105.01,106.25,104.86
07/16/2020,104.46,6412217,104.53,104.54,103.72
07/15/2020,104.63,9606981,104.05,104.925,103.83
07/14/2020,103.29,10890200,101.04,103.46,100.85
07/13/2020,101.28,10167370,101.29,103.145,101.02
07/10/2020,100.71,10502650,101.03,101.13,99.97
07/09/2020,100.95,10522110,101.64,102.02,99.68
07/08/2020,101.75,5624902,102.09,102.4,101.07
07/07/2020,101.74,5913221,101.88,102.97,101.6
07/06/2020,102.63,6374838,102.77,103.22,102.14
07/02/2020,101.6,6502376,101.73,102.18,101.375
07/01/2020,100.84,10933150,100.54,101.26,99.91
06/30/2020,100.07,9182991,98.42,100.6,98.13
06/29/2020,98.39,7490228,98.28,98.57,97.515
06/26/2020,97.51,16631440,98.53,98.78,97.04
06/25/2020,98.71,10506730,97.66,98.83,96.84
06/24/2020,97.75,15739710,99.62,99.82,97.0399
06/23/2020,100.37,5369897,100.63,101.23,100.18
06/22/2020,99.94,6889370,99.91,100.0838,98.91
06/19/2020,100.75,12177000,100.93,101.34,99.71
06/18/2020,99.79,7115232,99.56,100.02,99.16
06/17/2020,100.13,9086302,100.73,100.91,99.78
06/16/2020,100.23,13272880,100.12,100.87,98.58
06/15/2020,97.82,14522110,96.14,98.38,95.42
06/12/2020,97.6,19397190,99,99.32,95.92
06/11/2020,96.97,39561930,101.79,101.98,96.63
06/10/2020,102.68,10519660,103.18,103.52,102.23
06/09/2020,102.84,10371110,103.71,104.2224,102.72
06/08/2020,103.92,8191341,102.8,103.96,102.55
06/05/2020,103.21,14579770,102.21,104.035,101.68
06/04/2020,101.57,10848320,101.76,102.465,100.92
06/03/2020,102.38,10020910,102.88,102.98,101.945
06/02/2020,102.58,13162280,102.03,102.63,101.42
06/01/2020,101.99,8436318,102.36,102.4825,101.35
05/29/2020,103.01,19057040,102.22,103.23,100.69
05/28/2020,101.78,11708860,101.29,102.8,101.26
05/27/2020,100.47,15551900,99.58,100.47,98.07
05/26/2020,99.44,10829200,101.19,101.28,99.28
05/22/2020,99.62,10233260,99.42,99.7,98.9
05/21/2020,99.41,12259520,99.87,99.93,98.83
05/20/2020,100.15,10058220,100.79,101.17,99.92
05/19/2020,100.03,10561440,100.93,101.445,100.02
05/18/2020,101.25,10557490,102.3,102.77,101.19
05/15/2020,100.42,15170170,99.3,100.51,99.0702
05/14/2020,99.58,12021390,97.59,99.63,97.57
05/13/2020,98.5,12667230,99.45,100.215,97.71
05/12/2020,99.58,18471030,101.71,101.8,99.57
05/11/2020,101.12,15115450,99,101.38,99
05/08/2020,99.41,10374530,99.96,100,99.105
05/07/2020,98.9,9454429,99.92,99.93,98.775
05/06/2020,98.91,9493189,100.42,100.49,98.86
05/05/2020,99.9,11498430,98.64,100.615,98.39
05/04/2020,97.78,8991272,97.53,98,96.89
05/01/2020,97.83,10101980,98.59,98.77,96.95
04/30/2020,99.73,12768940,99.76,100.38,99.21
04/29/2020,100.19,9939877,101.06,101.06,99.54
04/28/2020,99.53,11517620,102.26,102.26,99.41
04/27/2020,101.58,8022181,100.99,102.01,100.83
04/24/2020,100.29,7853512,99.56,100.49,98.94
04/23/2020,98.96,16013260,98.94,100.49,98.74
04/22/2020,98.42,11994390,98.35,99.03,97.74
04/21/2020,96.94,9291372,98.27,98.83,96.62
04/20/2020,99.98,10558300,99.82,101.41,99.71
04/17/2020,100.78,11504680,101.13,101.13,99.39
04/16/2020,98.73,11331590,97.34,98.975,97.03
04/15/2020,96.62,11019110,95.83,97.19,95.285
04/14/2020,97.12,12830800,95.84,97.47,95.515
04/13/2020,94,9606595,94.49,94.82,92.66
04/09/2020,94.83,12983200,95.17,95.35,93.97
04/08/2020,94.31,32624370,91.36,94.86,90.22
04/07/2020,90.58,16699510,93.65,93.82,90.49
04/06/2020,91.33,13472930,89.54,91.85,89.14
04/03/2020,86.78,12934360,87.29,88.12,85.8
04/02/2020,87.57,13588010,84.78,87.77,83.93
04/01/2020,85.21,15255430,85.62,86.39,84.39
03/31/2020,88.58,13585920,89.05,89.53,87.64
03/30/2020,88.97,13766710,86.52,89.1399,86.51
03/27/2020,84.99,13043210,84.34,87.23,84.28
03/26/2020,86.85,18822470,82.17,87.31,82.01
03/25/2020,81.44,16851810,79.84,84.09,78.87
03/24/2020,80.37,16775770,78.15,80.53,77.57
03/23/2020,74.62,33633220,78.2,78.31,73.54
03/20/2020,79.09,22004960,82.96,83.81,78.64
03/19/2020,82.25,27121080,83.03,84.26,81.33
03/18/2020,83.97,28931010,82.4,85.3,79.92
03/17/2020,86.85,27899730,83.41,87.55,82.35
03/16/2020,81.72,21474780,82.52,87.05,80.67
03/13/2020,90.66,29162790,88.72,90.9,84.16
03/12/2020,84.78,20650840,86.01,89.73,82.9
03/11/2020,91.62,23217960,93.01,93.67,90.45
03/10/2020,95.26,26473550,94.76,95.4201,90.94
03/09/2020,92.1,21968480,91.39,94.28,90.01
03/06/2020,97.15,17917670,94.99,97.5,94.6
03/05/2020,97.67,17873010,97.85,99.19,96.56
03/04/2020,99.99,26419020,97.38,100.15,97.18
03/03/2020,94.54,33385480,97.19,98.89,93.27
03/02/2020,96.95,22359390,92.64,97.1,92.32
02/28/2020,92.61,27751750,91.35,92.6625,89.98
02/27/2020,93.82,22047900,96.07,97.34,93.8
02/26/2020,97.12,13721650,97.67,98.82,96.91
02/25/2020,97.13,20301850,100.53,100.75,96.79
02/24/2020,100.17,16284580,100.93,101.61,99.69
02/21/2020,103.43,6510864,102.97,103.53,102.61
02/20/2020,103.37,8080943,103.8,103.9,102.43
02/19/2020,104.04,6427863,103.83,104.19,103.73
02/18/2020,103.56,8409262,103.93,104.06,103.22
02/14/2020,103.93,5114244,103.96,104,103.42
02/13/2020,103.85,4778509,103.96,104.28,103.64
02/12/2020,104.34,4705691,104.6,104.84,103.92
02/11/2020,104.21,10277110,103.95,104.3,103.74
02/10/2020,103.59,4010061,102.66,103.59,102.58
02/07/2020,103.04,6057198,103.86,103.95,102.88
02/06/2020,103.85,6166481,104.24,104.24,103.395
02/05/2020,103.76,14131010,102.28,104.12,102.27
02/04/2020,101.8,9575109,101.29,102.21,101.27
02/03/2020,100.04,11851770,99.83,100.76,99.83
01/31/2020,99.14,14476690,100.76,100.84,98.81
01/30/2020,101.16,10989550,101.15,101.22,100.29
01/29/2020,101.9,6436020,102.28,102.64,101.88
01/28/2020,102.18,8079947,101.98,102.58,101.7031
01/27/2020,101.68,11762480,101.22,102.07,101.0809
01/24/2020,102.46,15962810,104.32,104.37,102.2
01/23/2020,104.2,8522609,104.55,104.7,103.48
01/22/2020,104.73,9431510,104.83,105.08,104.59
01/21/2020,104.6,6644775,104.25,104.84,104.21
01/17/2020,104.49,6533427,104.23,104.65,104.23
01/16/2020,104.49,5480266,104.38,104.555,103.97
01/15/2020,103.95,7521760,103.18,104.22,103.1
01/14/2020,103.06,7295065,102.13,103.08,101.95
01/13/2020,102.44,7621781,102.97,102.99,102.085
01/10/2020,102.8,9300436,103.16,103.33,102.62
01/09/2020,102.77,6661046,102.64,103.05,102.42
01/08/2020,102.33,7494732,101.72,102.785,101.68
01/07/2020,101.67,6336491,101.59,101.76,101.1
01/06/2020,101.87,6441759,100.78,101.9,100.75
01/03/2020,101.24,8247451,100.95,101.82,100.45
01/02/2020,102.13,6236522,102.17,102.2899,101.4
12/31/2019,101.86,4746947,101.44,101.95,101.27
12/30/2019,101.66,5665146,102.27,102.49,101.51
12/27/2019,102.94,3605004,103.13,103.1429,102.71
12/26/2019,102.91,2910075,103.11,103.23,102.5807
12/24/2019,102.98,2071790,103.11,103.24,102.73
12/23/2019,103.11,4770887,102.94,103.22,102.68
12/20/2019,102.7,8586532,102.28,102.925,102.28
12/19/2019,102.4,6637192,102.21,102.51,102.045
12/18/2019,102,5202934,101.9,102.2,101.79
12/17/2019,101.86,4643726,102.1,102.25,101.72
12/16/2019,101.97,7730256,101.47,102.34,101.47
12/13/2019,100.88,6433171,100.85,101.47,100.47
12/12/2019,100.95,9769053,100.07,101.28,100.02
12/11/2019,100.02,6064341,100.01,100.27,99.82
12/10/2019,99.93,6027927,99.69,100.02,99.295
12/09/2019,99.71,5328658,100.45,100.47,99.71
12/06/2019,100.41,5658524,100.27,100.75,100.2
12/05/2019,99.75,7390352,99.81,99.9,98.91
12/04/2019,99.75,6237742,99.23,99.88,99.13
12/03/2019,98.83,7820107,98.3,98.9082,98.03
12/02/2019,99.05,6684759,99.69,99.72,98.73
11/29/2019,99.49,2391998,99.58,99.81,99.2922
11/27/2019,99.84,6333327,99.47,99.99,99.375
11/26/2019,99.33,11073600,99.4,99.56,99
11/25/2019,99.41,11727070,98.66,99.43,98.51
11/22/2019,98.26,6141823,98.08,98.395,97.87
11/21/2019,97.91,9122428,97.72,97.98,97.05
11/20/2019,97.66,12305820,97.63,97.97,97.075
11/19/2019,97.79,10025770,97.47,97.93,97.22
11/18/2019,97.13,11251370,97.37,97.925,97.01
11/15/2019,97.46,11338580,95.76,97.63,95.67
11/14/2019,95.43,6498793,95.4,95.57,94.85
11/13/2019,95.42,6575151,95.05,95.65,94.9
